Fecha;F_Alim;T_Alim;T_Vap;P_Vap;T_Acond;t_ret;H_Pelt;T_Pelt;Fn;PDI;DGM;Prodt;Q_Vap;M_Vap;H_Add
30/03/2021;29.7;23.45;174.5;110;80;95;11.75;29.9;2.7;92.1;4013;91.044;1366.95;3.29;9.98
30/03/2021;26.33;23.7;176;112;78;95;12;26.8;2.5;92.4;4014;89.038;1163.63;2.82;9.67
31/03/2021;27;22.73;170;110;78;95;11.63;29.03;3.2;92.2;3967;89.549;1214.56;2.93;9.78
31/03/2021;24.92;22.6;170;110;78;95;12;26.15;4.1;91.8;3919;93.779;1123.63;2.71;9.8
1/04/2021;26.2;23.95;174.67;110;75.67;95;11.4;30.2;2.57;92.17;4028.33;89.973;1102.87;2.66;9.21
1/04/2021;28.34;24.21;174.63;110;77.75;95;11.53;27.26;2.45;92.28;4019.25;90.603;1234.93;2.97;9.5
2/04/2021;33.99;22.8;170;110;76;95;11.5;28.5;2.4;92;3985;88.398;1471.73;3.54;9.44
3/04/2021;34.56;24.6;175;110;78;95;11.5;30.7;2.8;92;4023;88.965;1502.04;3.62;9.48
3/04/2021;25.92;25.2;174.5;110;77.5;95;11.65;28.25;2.7;92.3;4018;88.413;1103.32;2.66;9.3
5/04/2021;27.23;24.88;171.75;110;73.25;95;11.9;31.15;3;92.1;4018;90.669;1071.99;2.58;8.66
5/04/2021;25.7;24.63;172.67;110;76.33;95;11.4;27.67;2.93;92.07;4038;89.119;1081.41;2.6;9.2
6/04/2021;28.51;22.5;170;110;80;95;11.65;28.95;3.4;91.8;3945;90.318;1334.23;3.21;10.13
6/04/2021;33.18;22.4;170;110;76.5;95;11.9;26.15;2.9;92.1;3949;90.184;1460.96;3.52;9.59
7/04/2021;33.02;22.92;170;110;80;95;11.84;29.36;4.22;91.88;3941;88.533;1534;3.69;10.06
7/04/2021;32.75;23.03;170;110;76.5;95;12.03;26.4;3.45;92.1;3954.5;90.36;1425.24;3.43;9.49
8/04/2021;25.93;26.85;176.5;110;77.5;95;11.45;33.15;2.95;92;4018;91.524;1068.92;2.57;9.03
8/04/2021;32.05;26.83;173.67;110;77.67;95;11.53;29.93;2.63;92.2;4017;87.926;1326.17;3.19;9.06
9/04/2021;27.16;23.63;171.33;110;76.33;95;12.4;29.97;3.3;91.93;3953;88.543;1164.95;2.81;9.36
9/04/2021;28.8;26.6;174.5;110;77.5;95;11.8;31.3;2.7;92.3;4029;90.775;1193.1;2.87;9.07
12/04/2021;22.94;24.8;170;110;80;95;11.5;30.6;2.8;92;4037;87.312;1030.62;2.48;9.76
12/04/2021;29.19;24.78;170;110;78;95;12.13;28.23;2.78;92.1;4023;90.115;1264.37;3.05;9.45
13/04/2021;25.92;22.15;174.5;110;76.5;95;12.03;26.85;2.45;92.5;3958;89.13;1146.57;2.76;9.63
13/04/2021;25.92;23.43;174.67;110;77.33;95;12.07;24.33;2.4;92.57;3972;91.153;1137.07;2.74;9.56
14/04/2021;24.58;22.88;171.5;110;75.33;95;11.63;28.7;2.68;92.13;4021.67;91.539;1049.28;2.53;9.32
14/04/2021;25.82;22.46;171.6;110;77.6;95;11.56;25.88;2.42;92.32;4042.2;91.843;1158.75;2.79;9.76
15/04/2021;19.01;16.11;148.51;90.01;62.45;83.15;10.61;19.1;1.6;91.2;2220.08;90.361;716.97;1.63;7.91
15/04/2021;17.14;16.11;148.51;90.01;62.45;83.15;10.61;19.1;1.6;91.2;2219.63;91.97;646.45;1.47;7.91
16/04/2021;26.02;23.34;171.8;110;74.6;95;11.38;29.4;2.02;94.72;4041.6;91.091;1085.55;2.61;9.13
16/04/2021;25.74;23.38;170;110;79;95;11.55;26.98;2.48;93;4032.25;91.913;1165.21;2.81;9.83
19/04/2021;19.89;24.07;170;110;74;102;11.6;30.23;2.9;92.13;4015;89.167;808.28;1.95;8.92
19/04/2021;25.25;23.75;170;110;77;95;11.5;27;2.7;92.2;4026;87.682;1094.32;2.64;9.45
20/04/2021;22.54;25.4;170;110;76;95;11.85;31.53;2.73;92.15;4018;91.747;928.26;2.24;9.02
20/04/2021;24.27;25.1;170;110;78;95;11.33;28.6;2.07;92.47;4022;89.056;1044.94;2.52;9.4
21/04/2021;24.28;23.63;170;110;76;95;11.58;28.85;2.78;92.05;4040.25;87.519;1034.9;2.49;9.31
21/04/2021;27.4;24.27;170;110;77.33;95;11.7;28.27;2.47;92.27;4040;90.98;1183.27;2.85;9.42
22/04/2021;27.2;16.1;148.51;90.01;62.44;83.14;10.6;19.1;1.6;91.2;2221.91;90.318;1025.86;2.34;7.91
22/04/2021;22.63;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.78;89.007;853.69;1.94;7.91
23/04/2021;27.2;21.29;170;110;73.73;95;11.51;27.58;2.6;92.42;3987.91;88.647;1160.91;2.8;9.32
23/04/2021;27.54;20.83;170;110;79;95;11.73;24.29;2.54;92.46;3991.29;89.679;1303.85;3.14;10.24
24/04/2021;24.3;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.2;91.187;916.69;2.09;7.91
24/04/2021;21.6;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.57;92.046;814.83;1.86;7.91
26/04/2021;27.28;23;170;110;76;95;11.7;29.7;3;92.6;3911;91.253;1176.75;2.83;9.41
26/04/2021;22.95;23.1;170;110;77;95;11.83;26.83;2.47;92.4;3911;87.906;1006.78;2.43;9.56
27/04/2021;19.64;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.13;89.48;740.89;1.69;7.91
27/04/2021;26.23;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.66;87.705;989.49;2.25;7.91
28/04/2021;22.78;21.8;170;110;78.33;95;11.82;25.48;2.53;92.37;4013.67;90.06;1048.09;2.52;9.98
28/04/2021;29.24;21.84;170;110;75.86;96.2;11.8;27.93;2.57;92.26;3971;88.835;1285.57;3.1;9.58
29/04/2021;27.55;19.7;172;110;78;95;12.1;26.8;2.7;92.2;4023;91.488;1307.24;3.15;10.26
30/04/2021;34.16;18.93;170.33;110;78;95;11.8;25.82;2.72;92.1;4023;87.687;1642.29;3.96;10.38
30/04/2021;34.7;18.88;171.67;110;78;95;11.4;22.83;2.58;92.17;4037.17;88.459;1669.66;4.02;10.39
1/05/2021;21.6;26.5;170;110;77;95;11;29.45;3.05;92.1;4023;89.19;887.79;2.14;9.01
1/05/2021;16.2;26.6;170;110;76;95;12.1;29.7;2;92.4;4029;88.988;651.34;1.57;8.83
3/05/2021;29.49;24.23;170;110;77.5;95;12.13;31.1;3.2;91.75;3961;88.933;1278.56;3.08;9.46
3/05/2021;26.53;24.23;170;110;76;95;11.98;27.63;3.08;91.9;3981;86.641;1117.84;2.69;9.21
4/05/2021;32.83;20.5;170;110;78;95;11.4;26.8;2.8;92;4010;89.754;1536.4;3.7;10.13
4/05/2021;24.34;20.75;170;110;76.5;95;11.45;24.25;2.85;91.9;4023;88.114;1104.41;2.66;9.85
5/05/2021;25.41;21.94;170.14;108.57;77.86;95;11.67;27.99;3.16;91.97;3992.86;87.215;1156.48;2.77;9.84
5/05/2021;30.86;21.39;170;108.57;78.57;95;11.5;24.73;2.74;92.06;4016.57;89.964;1436.17;3.45;10.04
6/05/2021;17.18;16.17;148.63;90.16;62.66;83.4;10.64;19.11;1.62;91.21;2244.19;85.824;650.05;1.48;7.94
6/05/2021;17.2;16.17;148.63;90.16;62.66;83.4;10.64;19.11;1.62;91.21;2244;86.774;650.81;1.48;7.94
7/05/2021;33.97;20.73;170;110;76.57;95;11.67;27.11;2.89;91.97;4058;85.375;1543.85;3.72;9.87
7/05/2021;33.95;20.8;170;110;78.88;95;11.7;24.28;2.71;92.15;4030;87.078;1604.84;3.87;10.22
10/05/2021;29.7;22.4;170;110;78;95;11.9;28.8;2.85;91.9;4054;86.016;1343.99;3.24;9.83
10/05/2021;23.67;22.4;170;110;79;95;11.85;25.85;2.65;92.1;4010;85.277;1090.38;2.63;9.99
11/05/2021;27.28;20;170;110;78;95;12.1;26.9;2.8;91.8;3954;89.992;1287.77;3.1;10.21
11/05/2021;25.59;19.6;170;110;76;95;12;22.7;2.4;92;3995;89.964;1174.67;2.83;9.96
12/05/2021;33.12;20.44;170;110;77.43;95;11.77;26.59;2.89;92.03;4016.43;86.215;1536.22;3.7;10.05
12/05/2021;34.18;18.65;170;110;76;95;11.78;22.63;2.43;92;4014;88.432;1595.4;3.84;10.11
13/05/2021;22.84;19.1;170;110;76;95;12.05;25.65;2.7;91.6;3976;86.591;1057.73;2.55;10.04
13/05/2021;22.13;18.9;170;110;78;95;12.3;22.7;2.5;91.9;4001;84.611;1064.47;2.56;10.38
14/05/2021;34.28;18.54;170;110;72.13;95;11.46;25.26;3.04;91.78;3963.25;87.799;1495.17;3.6;9.51
14/05/2021;34.15;18.93;170;110;77.57;97.14;11.8;23.01;2.61;91.97;3987.86;89.124;1629.86;3.93;10.31
15/05/2021;23.26;24;170;110;80;95;11.6;27.7;2.6;92.4;4025;84.777;1060.14;2.55;9.89
17/05/2021;30.03;22.03;170;110;77;95;11.78;28.25;2.68;92.2;4062.5;85.047;1343.53;3.24;9.73
17/05/2021;23.62;22.53;170;110;77.67;95;12;26.4;2.68;92.2;4021.67;89.446;1060.01;2.55;9.76
18/05/2021;27.38;16.1;148.51;90.01;62.44;83.14;10.6;19.1;1.6;91.2;2221.89;89.713;1032.65;2.35;7.91
18/05/2021;23.31;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.81;89.515;879.34;2;7.91
19/05/2021;21.97;20.36;170;110;76.29;95;12.07;26.87;3.06;92.03;3979;84.631;1000.09;2.41;9.88
19/05/2021;19.2;20.8;170;110;76.5;95;12;24.55;2.53;92.13;3997.75;88.205;870.41;2.1;9.84
20/05/2021;25.92;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.56;89.584;977.8;2.23;7.91
20/05/2021;19.64;16.11;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.18;88.285;740.73;1.69;7.91
20/05/2021;20;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.21;84.926;754.48;1.72;7.91
21/05/2021;20.71;20.98;170;110;76.5;95;11.7;27.98;2.83;91.95;4003.25;89.982;935.83;2.25;9.82
21/05/2021;22.25;21;170;110;76.4;95;11.36;24.4;2.94;92;4033.2;89.702;1003.24;2.42;9.8
21/05/2021;33.99;21.35;170;110;72.5;110;11.63;25.73;2.28;92.8;3966;87.003;1415.02;3.41;9.11
24/05/2021;21.73;24.1;170;110;73;95;12.45;30.1;2.7;91.9;3998;85.805;864.84;2.08;8.75
24/05/2021;18.97;21.3;170;110;74;95;13.2;24.9;2.4;92.2;3995;84.658;813.66;1.96;9.36
25/05/2021;23.86;20.1;170;110;73.6;95;12.12;27.08;3.06;91.92;4020.6;84.268;1038.94;2.5;9.49
25/05/2021;21.74;20.1;170;110;74.6;99;11.94;23.74;2.76;92.04;4026.8;85.939;964.32;2.32;9.65
26/05/2021;27.52;18.1;170;110;76;100;12.4;24.65;2.7;91.9;4054;85.503;1296.86;3.12;10.19
26/05/2021;23.87;18.15;170;110;78;100;12.25;21.5;2.75;92;4005;88.555;1162.74;2.8;10.5
27/05/2021;21.6;20.82;170;110;74.83;95;12.07;27.83;2.7;92.07;3987;89.382;949.5;2.29;9.57
27/05/2021;24.3;19.85;170;110;77.17;95;12.18;23.55;2.62;92.1;4002;89.479;1133.65;2.73;10.1
28/05/2021;27.49;21;170;110;75;95;12.2;27.6;2.6;92;3984;89.586;1208.19;2.91;9.57
28/05/2021;33.72;21.15;170;110;70;110;11.75;24.25;1.85;92;4041;84.279;1340.66;3.23;8.74
29/05/2021;21.6;21.17;170;110;76.33;95;12.3;27.6;2.53;92.07;3994;87.33;969.71;2.34;9.76
29/05/2021;21.6;20.9;170;110;79.5;95;12.45;24.4;2.4;92;3970;87.912;1030.19;2.48;10.3
29/05/2021;28.8;20.34;170;110;69;110;12.18;23.16;2.74;92.08;4038;87.843;1140.59;2.75;8.71
30/05/2021;34.34;20.37;170;110;70;110;11.3;23.63;2.8;92.13;4053;85.273;1387.11;3.34;8.87
31/05/2021;15.43;16.11;148.51;90.02;62.45;83.16;10.61;19.1;1.6;91.2;2219.31;88.787;581.95;1.33;7.91
31/05/2021;22.52;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.69;87.854;849.54;1.93;7.91
1/06/2021;19.41;19.87;170;110;76;95;11.5;26.3;3;91.87;3993.33;89.942;886.72;2.14;9.91
1/06/2021;19.01;19.98;170.5;110;79;95;12.08;23.78;2.65;91.95;4015.5;88.758;913.16;2.2;10.37
2/06/2021;25.64;21.1;170;110;76;95;11.8;27.16;2.74;91.96;4013;91.032;1145.66;2.76;9.72
2/06/2021;21.06;20.78;170;110;78.6;95;11.96;24.22;2.66;92;4015.4;92.948;991.06;2.39;10.18
3/06/2021;33.3;20.15;170;110;75.5;95;12.2;26.5;2.6;92.1;3954;90.827;1500.12;3.61;9.79
3/06/2021;33.3;20.15;170;110;78;95;12.4;23.8;1.8;92.1;3984;91.053;1567.88;3.78;10.19
5/06/2021;24.1;22.68;170;110;75.4;95;12.5;29.52;2.82;91.96;4030.2;92.187;1034.09;2.49;9.37
5/06/2021;23.09;22.56;170;110;80.8;95;12.36;27;2.9;91.88;4059;91.439;1094.49;2.64;10.25
7/06/2021;22.91;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.8;91.339;864.25;1.97;7.91
7/06/2021;27;16.1;148.51;90.01;62.44;83.14;10.6;19.1;1.6;91.2;2221.82;88.587;1018.32;2.32;7.91
8/06/2021;26.82;20.01;170;110;71.29;95;12.59;27.21;3.07;91.94;3989;90.624;1119.37;2.7;9.13
8/06/2021;26.56;20.05;170;110;72;95;12.67;23.72;2.72;91.93;4017.5;91.971;1123;2.7;9.24
9/06/2021;25.91;22.3;170;110;73;95;12.3;28.58;2.9;91.96;4026;91.673;1069.15;2.58;9.04
9/06/2021;24.7;21.3;170;110;78;95;12.47;24.37;2.87;91.87;4065;88.926;1139.84;2.75;10
10/06/2021;34.33;18.4;170;110;72.6;95;11.3;24.34;3.42;91.92;3969;89.679;1514.39;3.65;9.6
10/06/2021;34.67;18.4;170;110;75.4;95;11.2;21.7;2.4;92.12;3989;90.295;1608.4;3.87;10.05
11/06/2021;24.69;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.23;90.236;931.4;2.12;7.91
11/06/2021;24;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.04;92.996;905.37;2.06;7.91
12/06/2021;32.84;19.25;170;110;72;95;12.5;25.75;2.73;92.1;3991;89.583;1409.91;3.4;9.37
12/06/2021;32.63;19.25;170;110;76;95;12.83;23.98;2.23;92.05;3997;91.94;1507.12;3.63;10.01
15/06/2021;24.83;22.2;170;110;78;95;12.15;25.4;3.05;92.1;4086;92.511;1127.65;2.72;9.86
16/06/2021;36.45;20.79;171.15;110;78.92;95;12.03;24.04;3.92;91.78;3838.92;89.418;1724.5;4.15;10.23
17/06/2021;30.59;21.9;170;110;78;95;13.4;25.1;3.6;91.8;3833;91.371;1396.71;3.36;9.91
17/06/2021;22.51;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.87;91.032;849.16;1.93;7.91
18/06/2021;28.75;18.53;170.83;110;76.67;97.5;12.97;25.15;4.17;91.8;3881.67;90.556;1360.44;3.28;10.23
18/06/2021;27.07;19.57;171;110;76.33;95;12.93;23.07;4.47;91.8;3881;89.099;1250.53;3.01;10.01
19/06/2021;32.4;17.7;172.5;110;75;95;12.95;23.75;2.6;92.2;3954.5;93.142;1511;3.64;10.1
19/06/2021;32.04;17.8;174;110;75;95;13;20.9;3;92.2;3912;92.904;1491.6;3.59;10.08
21/06/2021;35.03;24.7;170;110;72.25;95;12.58;30.83;3.1;91.85;3845;89.918;1355.68;3.27;8.53
21/06/2021;27.63;24.7;170;110;75;95;12.55;27.9;3.18;91.95;3792;90.855;1131.13;2.72;8.98
22/06/2021;27.86;20;170;110;76;95;13.1;23.1;3;92.2;3947;90.271;1269.8;3.06;9.89
23/06/2021;24.73;19.7;152.5;105;71.25;95;12.93;25.58;2.87;92.03;3894.33;90.288;1037.57;2.46;9.06
23/06/2021;29.8;19.7;147.5;107.5;73.75;95;12.92;23.13;2.64;92.08;3903.6;91.901;1310.92;3.14;9.52
24/06/2021;32;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2225.15;89.48;1207.16;2.75;7.91
